time,direct_irradiance,sky_diffused,ground_diffused,H_sun,T2m,WS10m,Int,grid_price,diffuse_iradiance
2019-07-28 11:49:00,203.14,169.95,5.71,39.03,37.77,4.48,0.0,59.202141707554766,175.66
2019-07-28 12:49:00,62.47,117.65,3.23,25.86,37.36,4.41,0.0,23.490675574620468,120.88000000000001
2019-07-28 13:49:00,0.0,52.51,0.67,12.9,36.7,4.83,0.0,31.432905126027176,53.18
2019-07-28 14:49:00,0.0,0.0,0.0,0.0,35.72,4.28,0.0,82.42544759735304,0.0
2019-07-28 15:49:00,0.0,0.0,0.0,0.0,34.82,3.93,0.0,34.82645698998736,0.0
2019-07-28 16:49:00,0.0,0.0,0.0,0.0,33.9,3.52,0.0,42.146410671527654,0.0
2019-07-28 17:49:00,0.0,0.0,0.0,0.0,32.71,2.97,0.0,0.9430653666668731,0.0
2019-07-28 18:49:00,0.0,0.0,0.0,0.0,30.98,3.52,0.0,58.17271216147968,0.0
2019-07-28 19:49:00,0.0,0.0,0.0,0.0,29.97,3.1,0.0,0.15103556442925825,0.0
2019-07-28 20:49:00,0.0,0.0,0.0,0.0,29.12,2.83,0.0,56.120811797637856,0.0
2019-07-28 21:49:00,0.0,0.0,0.0,0.0,28.36,2.62,0.0,30.393584905789517,0.0
2019-07-28 22:49:00,0.0,0.0,0.0,0.0,27.71,2.41,0.0,19.918009023374882,0.0
2019-07-28 23:49:00,0.0,0.0,0.0,0.0,27.15,2.28,0.0,27.226079676348746,0.0
2019-07-29 00:49:00,0.0,0.0,0.0,0.0,26.7,2.28,0.0,63.81294067177602,0.0
2019-07-29 01:49:00,25.5,39.39,1.06,4.65,26.58,2.34,0.0,17.42454334355462,40.45
2019-07-29 02:49:00,0.0,54.61,0.67,17.4,28.13,2.83,0.0,30.84809905182685,55.28
2019-07-29 03:49:00,121.12,256.8,4.41,30.46,29.87,3.79,0.0,30.701131855824148,261.21000000000004
2019-07-29 04:49:00,301.65,312.31,7.01,43.67,31.72,4.62,0.0,21.1738397392813,319.32
2019-07-29 05:49:00,530.31,294.51,9.42,56.87,33.41,4.97,0.0,24.912142873209152,303.93
2019-07-29 06:49:00,623.98,294.26,10.67,69.64,35.18,5.1,0.0,18.38150413630013,304.93
2019-07-29 07:49:00,657.71,280.21,11.19,79.77,36.34,4.9,0.0,64.3107941330167,291.4
2019-07-29 08:49:00,604.8,269.69,10.79,76.88,37.28,4.41,0.0,93.81768557387328,280.48
2019-07-29 09:49:00,446.69,280.24,9.35,65.18,37.93,4.07,0.0,32.95361670931546,289.59000000000003
2019-07-29 10:49:00,122.11,331.36,5.88,52.17,38.39,3.86,0.0,46.78851862829105,337.24
2019-07-29 11:49:00,79.31,240.02,4.38,38.94,38.37,3.59,0.0,33.475306339775926,244.4
2019-07-29 12:49:00,0.0,63.08,0.78,25.76,38.21,3.17,0.0,24.643290643026326,63.86
2019-07-29 13:49:00,0.0,7.24,0.09,12.8,37.81,3.45,0.0,63.87216687462542,7.33
2019-07-29 14:49:00,0.0,0.0,0.0,0.0,36.87,4.07,0.0,56.34340845130437,0.0
2019-07-29 15:49:00,0.0,0.0,0.0,0.0,35.88,4.14,0.0,99.49863305612342,0.0
2019-07-29 16:49:00,0.0,0.0,0.0,0.0,34.75,4.14,0.0,99.7019932637754,0.0
2019-07-29 17:49:00,0.0,0.0,0.0,0.0,33.4,4.76,0.0,33.20348457690019,0.0
2019-07-29 18:49:00,0.0,0.0,0.0,0.0,31.88,4.21,0.0,33.829560769607845,0.0
2019-07-29 19:49:00,0.0,0.0,0.0,0.0,30.93,3.24,0.0,89.15047247460333,0.0
2019-07-29 20:49:00,0.0,0.0,0.0,0.0,30.1,3.03,0.0,57.87506412223139,0.0
2019-07-29 21:49:00,0.0,0.0,0.0,0.0,29.25,3.52,0.0,28.405838811763907,0.0
2019-07-29 22:49:00,0.0,0.0,0.0,0.0,28.47,3.38,0.0,51.97264982121443,0.0
2019-07-29 23:49:00,0.0,0.0,0.0,0.0,27.76,2.9,0.0,70.08597740970455,0.0
2019-07-30 00:49:00,0.0,0.0,0.0,0.0,27.19,2.55,0.0,20.598389417576858,0.0
2019-07-30 01:49:00,24.5,39.68,1.02,4.54,26.98,2.69,0.0,7.870526707999737,40.7
2019-07-30 02:49:00,0.0,23.54,0.29,17.31,27.83,3.17,0.0,45.85888188753344,23.83
2019-07-30 03:49:00,114.25,255.48,4.31,30.37,29.32,3.86,0.0,99.53740372890138,259.78999999999996
2019-07-30 04:49:00,329.53,300.0,7.15,43.59,31.18,4.14,0.0,74.2600869118101,307.15
2019-07-30 05:49:00,499.86,308.07,9.22,56.78,33.34,4.28,0.0,4.387776802411125,317.29
2019-07-30 06:49:00,633.27,286.64,10.67,69.53,34.8,4.48,0.0,5.093574993585948,297.31
2019-07-30 07:49:00,641.57,287.27,11.06,79.56,36.26,4.14,0.0,5.90118281290628,298.33
2019-07-30 08:49:00,529.66,312.37,10.35,76.7,37.25,3.72,0.0,74.59625826363238,322.72
2019-07-30 09:49:00,414.22,296.74,9.1,65.07,37.71,2.69,0.0,8.35598300052618,305.84000000000003
2019-07-30 10:49:00,0.81,209.94,2.6,52.08,38.04,3.03,0.0,37.75330967572354,212.54
2019-07-30 11:49:00,0.0,56.49,0.7,38.85,38.53,3.1,0.0,26.659097061404204,57.190000000000005
2019-07-30 12:49:00,0.0,70.61,0.87,25.67,38.44,3.38,0.0,8.660504962516235,71.48
2019-07-30 13:49:00,0.0,28.06,0.36,12.69,37.83,3.93,0.0,40.78450657398424,28.419999999999998
2019-07-30 14:49:00,0.0,0.0,0.0,0.0,36.86,4.07,0.0,4.687917194045454,0.0
2019-07-30 15:49:00,0.0,0.0,0.0,0.0,35.54,4.55,0.0,65.87981712913302,0.0
2019-07-30 16:49:00,0.0,0.0,0.0,0.0,33.87,4.28,0.0,94.50988518639274,0.0
2019-07-30 17:49:00,0.0,0.0,0.0,0.0,32.7,2.48,0.0,94.21582386295229,0.0
2019-07-30 18:49:00,0.0,0.0,0.0,0.0,31.75,1.86,0.0,37.812553980117045,0.0
2019-07-30 19:49:00,0.0,0.0,0.0,0.0,30.94,1.79,0.0,85.01105447587382,0.0
2019-07-30 20:49:00,0.0,0.0,0.0,0.0,30.11,1.93,0.0,11.042932754292389,0.0
2019-07-30 21:49:00,0.0,0.0,0.0,0.0,29.36,1.93,0.0,3.867437793923778,0.0
2019-07-30 22:49:00,0.0,0.0,0.0,0.0,28.71,2.14,0.0,54.83874680513736,0.0
2019-07-30 23:49:00,0.0,0.0,0.0,0.0,28.16,2.34,0.0,79.9767963849464,0.0
2019-07-31 00:49:00,0.0,0.0,0.0,0.0,27.74,2.28,0.0,21.73624754554988,0.0
2019-07-31 01:49:00,24.31,40.14,1.01,4.44,27.46,2.0,0.0,45.610568041972876,41.15
2019-07-31 02:49:00,0.0,34.83,0.43,17.21,28.54,2.34,0.0,11.798618917478066,35.26
2019-07-31 03:49:00,65.25,249.92,3.74,30.29,30.33,3.1,0.0,37.550362477738595,253.66
2019-07-31 04:49:00,311.72,307.39,7.03,43.51,32.43,3.79,0.0,20.93712647222542,314.41999999999996
2019-07-31 05:49:00,527.69,295.03,9.36,56.7,34.3,4.21,0.0,49.909436229435,304.39
2019-07-31 06:49:00,601.58,305.47,10.51,69.41,36.2,4.07,0.0,79.52512114840555,315.98
2019-07-31 07:49:00,598.18,313.78,10.84,79.34,37.62,3.86,0.0,27.361079347719162,324.61999999999995
2019-07-31 08:49:00,513.01,322.21,10.24,76.52,38.62,3.72,0.0,87.58071171709602,332.45
2019-07-31 09:49:00,130.44,407.02,6.72,64.95,39.74,3.17,0.0,18.335316947166046,413.74
2019-07-31 10:49:00,143.68,324.65,6.1,51.97,40.56,3.38,0.0,6.464819698369196,330.75
2019-07-31 11:49:00,131.36,215.5,4.99,38.75,40.85,3.59,0.0,31.731032459944032,220.49
2019-07-31 12:49:00,17.73,141.87,2.26,25.56,40.62,3.86,0.0,68.31538491702275,144.13
2019-07-31 13:49:00,0.0,49.79,0.64,12.58,39.44,4.69,0.0,52.42503541031063,50.43
2019-07-31 14:49:00,0.0,0.0,0.0,0.0,37.53,4.41,0.0,61.836764530464464,0.0
2019-07-31 15:49:00,0.0,0.0,0.0,0.0,35.78,4.55,0.0,1.523421964736471,0.0
2019-07-31 16:49:00,0.0,0.0,0.0,0.0,34.15,3.59,0.0,45.84354085111809,0.0
2019-07-31 17:49:00,0.0,0.0,0.0,0.0,32.87,2.69,0.0,97.15245299449214,0.0
2019-07-31 18:49:00,0.0,0.0,0.0,0.0,31.71,2.69,0.0,89.00084171846522,0.0
2019-07-31 19:49:00,0.0,0.0,0.0,0.0,30.76,2.69,0.0,2.916332541782485,0.0
2019-07-31 20:49:00,0.0,0.0,0.0,0.0,29.97,2.9,0.0,9.392177411870971,0.0
2019-07-31 21:49:00,0.0,0.0,0.0,0.0,29.23,3.03,0.0,4.9891540328882105,0.0
2019-07-31 22:49:00,0.0,0.0,0.0,0.0,28.48,2.83,0.0,33.82738299357385,0.0
2019-07-31 23:49:00,0.0,0.0,0.0,0.0,27.91,2.62,0.0,55.30153938672587,0.0
2019-08-01 00:49:00,0.0,0.0,0.0,0.0,27.45,2.07,0.0,95.92062398202425,0.0
2019-08-01 01:49:00,0.0,7.53,0.09,4.33,27.19,1.86,0.0,86.06136383251936,7.62
2019-08-01 02:49:00,4.19,116.07,1.48,17.12,28.63,2.28,0.0,9.846165068158875,117.55
2019-08-01 03:49:00,190.2,243.56,4.93,30.21,30.59,2.9,0.0,59.0166491432753,248.49
2019-08-01 04:49:00,392.11,275.2,7.5,43.43,32.74,3.66,0.0,73.75900970758876,282.7
2019-08-01 05:49:00,575.19,270.13,9.58,56.61,34.71,4.07,0.0,76.77430431047998,279.71
2019-08-01 06:49:00,680.12,261.69,10.88,69.29,36.58,4.07,0.0,18.417343735274194,272.57
2019-08-01 07:49:00,728.83,236.74,11.46,79.12,38.27,4.0,0.0,5.420810583822533,248.20000000000002
2019-08-01 08:49:00,670.15,228.59,11.06,76.32,39.79,3.93,0.0,8.114546857310712,239.65
2019-08-01 09:49:00,586.48,194.43,10.1,64.82,40.95,3.86,0.0,4.429470814157133,204.53
2019-08-01 10:49:00,313.16,242.39,7.55,51.87,41.93,3.66,0.0,78.89945374939124,249.94
2019-08-01 11:49:00,111.06,226.12,4.76,38.65,42.41,3.79,0.0,2.2302836444940355,230.88
2019-08-01 12:49:00,82.61,96.37,3.48,25.45,42.38,3.38,0.0,24.61343695998416,99.85000000000001
2019-08-01 13:49:00,0.0,47.98,0.62,12.46,41.72,3.17,0.0,17.914652250129613,48.599999999999994
2019-08-01 14:49:00,0.0,0.0,0.0,0.0,39.83,2.9,0.0,79.27210728174198,0.0
2019-08-01 15:49:00,0.0,0.0,0.0,0.0,37.57,3.52,0.0,25.252774816598176,0.0
2019-08-01 16:49:00,0.0,0.0,0.0,0.0,35.7,3.17,0.0,10.749028028521801,0.0
2019-08-01 17:49:00,0.0,0.0,0.0,0.0,34.24,2.28,0.0,60.367735525814425,0.0
2019-08-01 18:49:00,0.0,0.0,0.0,0.0,33.38,1.93,0.0,89.43829554880935,0.0
2019-08-01 19:49:00,0.0,0.0,0.0,0.0,32.03,1.52,0.0,88.78594236009563,0.0
2019-08-01 20:49:00,0.0,0.0,0.0,0.0,31.18,0.83,0.0,19.891895951991344,0.0
2019-08-01 21:49:00,0.0,0.0,0.0,0.0,31.4,0.07,0.0,38.12954923558719,0.0
2019-08-01 22:49:00,0.0,0.0,0.0,0.0,30.85,0.28,0.0,16.662943826262243,0.0
2019-08-01 23:49:00,0.0,0.0,0.0,0.0,30.13,0.21,0.0,49.675136342657346,0.0
2019-08-02 00:49:00,0.0,0.0,0.0,0.0,29.52,0.34,0.0,51.10990374074866,0.0
2019-08-02 01:49:00,0.0,7.53,0.09,4.23,29.16,0.34,0.0,47.83502447534954,7.62
2019-08-02 02:49:00,4.22,118.91,1.51,17.03,30.36,0.41,0.0,52.505332850999686,120.42
2019-08-02 03:49:00,183.56,253.34,4.96,30.12,32.5,1.03,0.0,21.688387901309326,258.3
2019-08-02 04:49:00,407.98,281.33,7.72,43.35,35.07,2.55,0.0,53.83814829841648,289.05
2019-08-02 05:49:00,605.45,271.2,9.91,56.52,37.61,4.0,0.0,50.83055215274774,281.11
2019-08-02 06:49:00,727.86,252.47,11.3,69.16,39.87,4.97,0.0,32.878773796968396,263.77
2019-08-02 07:49:00,764.47,234.2,11.84,78.89,41.41,6.21,0.0,96.70737040482662,246.04
2019-08-02 08:49:00,715.57,219.03,11.49,76.12,42.18,6.9,0.0,75.25285468970343,230.52
2019-08-02 09:49:00,617.88,189.6,10.44,64.69,42.44,7.52,0.0,47.00187792712287,200.04
2019-08-02 10:49:00,456.72,162.92,8.63,51.76,42.05,7.93,0.0,4.6074123767105295,171.54999999999998
2019-08-02 11:49:00,267.76,131.88,6.28,38.54,41.65,8.0,0.0,65.3926512848322,138.16
2019-08-02 12:49:00,90.71,91.69,3.63,25.34,40.83,7.52,0.0,78.93599505238126,95.32
2019-08-02 13:49:00,0.0,47.98,0.62,12.33,39.76,6.62,0.0,91.12003187858515,48.599999999999994
2019-08-02 14:49:00,0.0,0.0,0.0,0.0,38.3,4.9,0.0,16.793784744288786,0.0
2019-08-02 15:49:00,0.0,0.0,0.0,0.0,36.85,3.86,0.0,66.28383975706542,0.0
2019-08-02 16:49:00,0.0,0.0,0.0,0.0,35.51,3.31,0.0,77.40558856044437,0.0
2019-08-02 17:49:00,0.0,0.0,0.0,0.0,33.91,3.03,0.0,59.019324694306576,0.0
2019-08-02 18:49:00,0.0,0.0,0.0,0.0,32.49,3.1,0.0,9.172221392926128,0.0
2019-08-02 19:49:00,0.0,0.0,0.0,0.0,30.71,2.69,0.0,8.108411291514983,0.0
2019-08-02 20:49:00,0.0,0.0,0.0,0.0,29.26,2.62,0.0,67.20190960736578,0.0
2019-08-02 21:49:00,0.0,0.0,0.0,0.0,28.21,2.48,0.0,70.08230547294542,0.0
2019-08-02 22:49:00,0.0,0.0,0.0,0.0,27.51,2.41,0.0,35.26490275402563,0.0
2019-08-02 23:49:00,0.0,0.0,0.0,0.0,27.17,2.21,0.0,34.97772274899384,0.0
2019-08-03 00:49:00,0.0,0.0,0.0,0.0,26.78,2.14,0.0,59.399543077375796,0.0
2019-08-03 01:49:00,0.0,7.53,0.09,4.12,26.41,2.0,0.0,59.22010242496876,7.62
2019-08-03 02:49:00,10.64,132.62,1.74,16.94,27.94,1.66,0.0,34.91978600836894,134.36
2019-08-03 03:49:00,249.33,232.84,5.38,30.04,33.02,2.21,0.0,95.32425654724832,238.22
2019-08-03 04:49:00,455.52,258.96,7.95,43.27,35.07,3.24,0.0,63.598527927094665,266.90999999999997
2019-08-03 05:49:00,644.13,250.76,10.08,56.43,36.84,3.24,0.0,16.57368847129417,260.84
2019-08-03 06:49:00,730.49,252.81,11.31,69.04,38.68,2.97,0.0,79.37011463713542,264.12
2019-08-03 07:49:00,737.74,252.36,11.71,78.66,40.05,2.97,0.0,18.936158666724477,264.07
2019-08-03 08:49:00,678.6,242.81,11.29,75.92,41.1,3.24,0.0,23.648791173644433,254.1
2019-08-03 09:49:00,594.42,203.37,10.28,64.55,41.73,3.52,0.0,12.975351742458663,213.65
2019-08-03 10:49:00,433.48,176.48,8.44,51.64,42.0,3.79,0.0,35.071112685030336,184.92
2019-08-03 11:49:00,258.16,136.92,6.16,38.43,41.88,4.0,0.0,53.2050197542528,143.07999999999998
2019-08-03 12:49:00,90.59,90.97,3.6,25.22,41.29,3.86,0.0,46.698246693107315,94.57
2019-08-03 13:49:00,0.0,46.17,0.59,12.21,40.28,3.03,0.0,70.69041824493446,46.760000000000005
2019-08-03 14:49:00,0.0,0.0,0.0,0.0,38.89,1.59,0.0,31.66050012703251,0.0
2019-08-03 15:49:00,0.0,0.0,0.0,0.0,37.52,0.83,0.0,9.121287493515617,0.0
2019-08-03 16:49:00,0.0,0.0,0.0,0.0,36.35,0.34,0.0,32.04763131631789,0.0
2019-08-03 17:49:00,0.0,0.0,0.0,0.0,35.28,0.0,0.0,1.1254879462082812,0.0
2019-08-03 18:49:00,0.0,0.0,0.0,0.0,32.22,1.86,0.0,78.0492048460262,0.0
2019-08-03 19:49:00,0.0,0.0,0.0,0.0,30.95,1.86,0.0,95.43864063517896,0.0
2019-08-03 20:49:00,0.0,0.0,0.0,0.0,29.78,1.79,0.0,51.83346348403279,0.0
2019-08-03 21:49:00,0.0,0.0,0.0,0.0,29.55,1.38,0.0,37.90998051371003,0.0
2019-08-03 22:49:00,0.0,0.0,0.0,0.0,30.24,0.97,0.0,51.46321757616556,0.0
2019-08-03 23:49:00,0.0,0.0,0.0,0.0,30.05,1.03,0.0,4.383885544456357,0.0
2019-08-04 00:49:00,0.0,0.0,0.0,0.0,28.1,1.72,0.0,45.67623129269377,0.0
2019-08-04 01:49:00,0.0,7.53,0.09,4.01,26.96,2.28,0.0,39.79806951318313,7.62
2019-08-04 02:49:00,0.0,77.2,0.95,16.85,29.05,2.28,0.0,50.623546086056535,78.15
2019-08-04 03:49:00,182.99,249.84,4.9,29.96,32.4,2.97,0.0,37.77327451668578,254.74
2019-08-04 04:49:00,393.63,283.4,7.56,43.19,34.17,3.66,0.0,24.706355137183166,290.96
2019-08-04 05:49:00,618.87,258.81,9.87,56.34,35.98,4.28,0.0,91.7677897347223,268.68
2019-08-04 06:49:00,730.13,245.98,11.21,68.91,37.58,4.9,0.0,33.15875890725992,257.19
2019-08-04 07:49:00,752.05,235.71,11.66,78.42,38.81,5.17,0.0,25.47131202657945,247.37
2019-08-04 08:49:00,703.57,220.55,11.31,75.7,39.76,5.31,0.0,20.242096475163184,231.86
2019-08-04 09:49:00,606.44,192.09,10.28,64.41,40.34,5.24,0.0,62.637945445264386,202.37
2019-08-04 10:49:00,446.82,165.4,8.48,51.52,40.54,5.03,0.0,83.39804770346178,173.88
2019-08-04 11:49:00,260.35,133.49,6.14,38.31,40.37,4.83,0.0,36.140356022079715,139.63
2019-08-04 12:49:00,78.93,98.88,3.38,25.1,39.85,4.76,0.0,70.23936960526193,102.25999999999999
2019-08-04 13:49:00,0.0,44.36,0.57,12.08,38.95,4.55,0.0,37.50854358081839,44.93
2019-08-04 14:49:00,0.0,0.0,0.0,0.0,37.76,3.66,0.0,22.835111214071446,0.0
2019-08-04 15:49:00,0.0,0.0,0.0,0.0,36.61,3.38,0.0,25.38920050582646,0.0
2019-08-04 16:49:00,0.0,0.0,0.0,0.0,35.25,3.03,0.0,54.98002654866917,0.0
2019-08-04 17:49:00,0.0,0.0,0.0,0.0,33.82,2.34,0.0,6.994907616702239,0.0
2019-08-04 18:49:00,0.0,0.0,0.0,0.0,31.96,2.48,0.0,16.547656399038058,0.0
2019-08-04 19:49:00,0.0,0.0,0.0,0.0,30.8,2.14,0.0,23.104959422282423,0.0
2019-08-04 20:49:00,0.0,0.0,0.0,0.0,29.71,2.07,0.0,30.38830834360995,0.0
2019-08-04 21:49:00,0.0,0.0,0.0,0.0,28.85,2.21,0.0,88.93007114925892,0.0
2019-08-04 22:49:00,0.0,0.0,0.0,0.0,28.15,2.34,0.0,54.74840602505644,0.0
2019-08-04 23:49:00,0.0,0.0,0.0,0.0,27.62,2.41,0.0,26.706921340180777,0.0
2019-08-05 00:49:00,0.0,0.0,0.0,0.0,27.06,2.34,0.0,78.57197498197431,0.0
2019-08-05 01:49:00,0.0,6.59,0.08,3.91,26.72,2.41,0.0,88.67063215597061,6.67
2019-08-05 02:49:00,23.75,143.3,2.0,16.75,28.87,2.62,0.0,28.677647560159937,145.3
2019-08-05 03:49:00,196.68,244.11,4.95,29.87,31.26,3.52,0.0,84.0397020251776,249.06
2019-08-05 04:49:00,368.41,291.69,7.37,43.11,33.16,4.28,0.0,69.71560118523117,299.06
2019-08-05 05:49:00,562.37,286.46,9.55,56.24,34.94,4.9,0.0,98.89408349431987,296.01
2019-08-05 06:49:00,684.24,270.09,10.94,68.78,36.47,5.24,0.0,92.19679873930043,281.03
2019-08-05 07:49:00,718.36,253.81,11.45,78.18,37.85,5.31,0.0,85.82365758263538,265.26
2019-08-05 08:49:00,687.19,227.68,11.17,75.48,38.96,5.38,0.0,55.01883181906758,238.85
2019-08-05 09:49:00,601.6,192.38,10.2,64.26,39.64,5.24,0.0,3.4698345869792813,202.57999999999998
2019-08-05 10:49:00,442.25,166.64,8.41,51.39,40.05,4.97,0.0,84.91711134249248,175.04999999999998
2019-08-05 11:49:00,260.46,131.91,6.1,38.19,39.99,4.76,0.0,56.58182743741851,138.01
2019-08-05 12:49:00,84.31,93.84,3.45,24.98,39.46,4.62,0.0,59.64037572409345,97.29
2019-08-05 13:49:00,0.0,42.55,0.55,11.94,38.53,4.62,0.0,35.352297984328395,43.099999999999994
2019-08-05 14:49:00,0.0,0.0,0.0,0.0,37.26,3.79,0.0,54.97333216228979,0.0
2019-08-05 15:49:00,0.0,0.0,0.0,0.0,36.12,3.86,0.0,88.00418542961907,0.0
2019-08-05 16:49:00,0.0,0.0,0.0,0.0,34.73,3.52,0.0,75.32435497463008,0.0
2019-08-05 17:49:00,0.0,0.0,0.0,0.0,33.33,2.28,0.0,92.30031570627516,0.0
2019-08-05 18:49:00,0.0,0.0,0.0,0.0,32.04,1.93,0.0,8.190576845404852,0.0
2019-08-05 19:49:00,0.0,0.0,0.0,0.0,30.95,1.52,0.0,95.86304316734747,0.0
2019-08-05 20:49:00,0.0,0.0,0.0,0.0,29.99,1.72,0.0,78.55240879064065,0.0
2019-08-05 21:49:00,0.0,0.0,0.0,0.0,29.29,2.28,0.0,16.802146291904762,0.0
2019-08-05 22:49:00,0.0,0.0,0.0,0.0,28.54,2.41,0.0,14.265424693943284,0.0
2019-08-05 23:49:00,0.0,0.0,0.0,0.0,27.82,2.34,0.0,62.339164156890014,0.0
2019-08-06 00:49:00,0.0,0.0,0.0,0.0,27.13,2.07,0.0,70.70467168279448,0.0
2019-08-06 01:49:00,0.0,6.59,0.08,3.8,26.76,2.0,0.0,79.06919034609682,6.67
2019-08-06 02:49:00,0.0,87.56,1.08,16.66,28.87,2.14,0.0,63.62499127631905,88.64
2019-08-06 03:49:00,151.14,253.84,4.6,29.79,31.43,2.9,0.0,4.415616513575904,258.44
2019-08-06 04:49:00,381.28,286.56,7.43,43.02,33.81,3.59,0.0,34.735268930195,293.99
2019-08-06 05:49:00,612.75,259.34,9.77,56.15,35.84,4.07,0.0,89.94454334149705,269.10999999999996
2019-08-06 06:49:00,723.37,246.51,11.09,68.64,37.55,4.34,0.0,79.79904589920058,257.59999999999997
2019-08-06 07:49:00,745.52,236.24,11.55,77.93,38.92,4.28,0.0,56.960990841690176,247.79000000000002
2019-08-06 08:49:00,570.62,298.05,10.56,75.26,40.09,4.14,0.0,7.053197896308672,308.61
2019-08-06 09:49:00,470.79,271.66,9.43,64.1,41.07,3.31,0.0,57.09744164128612,281.09000000000003
2019-08-06 10:49:00,422.92,176.45,8.23,51.26,42.24,3.17,0.0,69.08585381764873,184.67999999999998
2019-08-06 11:49:00,248.67,137.93,5.96,38.06,42.73,3.79,0.0,38.92873073916356,143.89000000000001
2019-08-06 12:49:00,73.0,101.75,3.24,24.84,42.92,4.28,0.0,87.60915747213102,104.99
2019-08-06 13:49:00,0.0,44.36,0.57,11.8,42.31,4.34,0.0,2.527603147453472,44.93
2019-08-06 14:49:00,0.0,0.0,0.0,0.0,40.75,3.45,0.0,4.670455998427226,0.0
2019-08-06 15:49:00,0.0,0.0,0.0,0.0,39.03,3.17,0.0,51.67284715056104,0.0
2019-08-06 16:49:00,0.0,0.0,0.0,0.0,37.25,2.69,0.0,7.002071808818711,0.0
2019-08-06 17:49:00,0.0,0.0,0.0,0.0,35.64,2.07,0.0,66.5534630609811,0.0
2019-08-06 18:49:00,0.0,0.0,0.0,0.0,34.17,2.0,0.0,96.75966546796396,0.0
2019-08-06 19:49:00,0.0,0.0,0.0,0.0,32.83,1.72,0.0,93.48322522661329,0.0
2019-08-06 20:49:00,0.0,0.0,0.0,0.0,31.76,1.79,0.0,96.93322860301392,0.0
2019-08-06 21:49:00,0.0,0.0,0.0,0.0,30.81,1.86,0.0,85.2089709178416,0.0
2019-08-06 22:49:00,0.0,0.0,0.0,0.0,30.26,2.62,0.0,97.66141343856883,0.0
2019-08-06 23:49:00,0.0,0.0,0.0,0.0,30.18,3.52,0.0,84.26419239600989,0.0
2019-08-07 00:49:00,0.0,0.0,0.0,0.0,30.83,5.03,0.0,38.963789675827506,0.0
2019-08-07 01:49:00,0.0,6.59,0.08,3.7,30.73,6.28,0.0,3.125464047954707,6.67
2019-08-07 02:49:00,0.0,28.24,0.35,16.57,31.56,6.28,0.0,34.44137782972923,28.59
2019-08-07 03:49:00,73.74,256.19,3.87,29.71,33.03,8.14,0.0,52.52673439834288,260.06
2019-08-07 04:49:00,229.09,341.92,6.5,42.94,34.72,8.76,0.0,3.576332826278117,348.42
2019-08-07 05:49:00,402.64,367.1,8.72,56.05,36.43,8.62,0.0,28.294297086215526,375.82000000000005
2019-08-07 06:49:00,532.88,358.2,10.22,68.5,38.13,8.21,0.0,12.6471403540814,368.42
2019-08-07 07:49:00,578.62,341.4,10.8,77.68,39.46,8.41,0.0,69.20642728695076,352.2
2019-08-07 08:49:00,581.36,299.43,10.69,75.02,40.44,8.97,0.0,69.77821050653155,310.12
2019-08-07 09:49:00,514.89,250.76,9.73,63.94,40.99,9.45,0.0,59.55307642875874,260.49
2019-08-07 10:49:00,368.16,215.67,7.92,51.12,41.23,9.66,0.0,55.91414914446031,223.58999999999997
2019-08-07 11:49:00,212.21,165.65,5.69,37.93,41.09,9.66,0.0,10.636200895809855,171.34
2019-08-07 12:49:00,63.93,111.95,3.13,24.71,40.57,9.45,0.0,76.24758405349169,115.08
2019-08-07 13:49:00,0.0,38.93,0.5,11.65,39.62,8.83,0.0,66.50885443016331,39.43
2019-08-07 14:49:00,0.0,0.0,0.0,0.0,38.36,8.28,0.0,86.43801492968123,0.0
2019-08-07 15:49:00,0.0,0.0,0.0,0.0,37.34,8.07,0.0,17.49525437698245,0.0
2019-08-07 16:49:00,0.0,0.0,0.0,0.0,36.43,7.31,0.0,94.8153036574857,0.0
2019-08-07 17:49:00,0.0,0.0,0.0,0.0,35.36,5.86,0.0,8.360824524801835,0.0
2019-08-07 18:49:00,0.0,0.0,0.0,0.0,33.95,5.17,0.0,64.85787284994946,0.0
2019-08-07 19:49:00,0.0,0.0,0.0,0.0,32.77,5.1,0.0,92.5420962519372,0.0
2019-08-07 20:49:00,0.0,0.0,0.0,0.0,31.63,5.93,0.0,41.84651425686494,0.0
2019-08-07 21:49:00,0.0,0.0,0.0,0.0,30.56,7.31,0.0,62.45815580357702,0.0
2019-08-07 22:49:00,0.0,0.0,0.0,0.0,29.43,7.79,0.0,94.56075458729212,0.0
2019-08-07 23:49:00,0.0,0.0,0.0,0.0,28.46,7.86,0.0,79.30212412972156,0.0
2019-08-08 00:49:00,0.0,0.0,0.0,0.0,27.73,8.07,0.0,21.097163538167084,0.0
2019-08-08 01:49:00,0.0,6.59,0.08,3.59,27.29,8.14,0.0,34.60603260178906,6.67
2019-08-08 02:49:00,4.42,113.32,1.44,16.48,27.88,7.66,0.0,80.22945697460018,114.75999999999999
2019-08-08 03:49:00,212.45,244.17,5.07,29.62,29.46,9.03,0.0,40.70343355061271,249.23999999999998
2019-08-08 04:49:00,270.48,333.21,6.8,42.86,31.21,9.72,0.0,4.121526612913362,340.01
2019-08-08 05:49:00,294.95,406.04,8.03,55.96,32.87,9.52,0.0,18.6575832599969,414.07
2019-08-08 06:49:00,588.19,333.99,10.53,68.36,34.34,9.1,0.0,97.1691157218238,344.52
